Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
4;1142304;2НДФЛ;Покупка автомобиля;0;0.38;женский;0;0;4;специалист;< 50;0;53;27;Торговля;ООО;холост / не замужем;2;1;0;0;0;0;0;1;1;0;0.2;1;4;58;5;1;0;1;42;0;0;0;0;0;0;0
4;1142324;Форма банка (без печати работодателя);Ремонт;1;0.2;женский;2;0;4;вспомогательный персонал;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1142344;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.43;женский;2;0;5;менеджер среднего звена;>250;1;151;45;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1142364;Форма банка (без печати работодателя);Ремонт;1;0.12;женский;0;0;4;специалист;< 50;0;51;38;Торговля;ООО;разведен / разведена;1;1;0;0;0;0;0;0;0;0;0.3333333333;1;2;58;3;0;2;25;60;0;0;0;0;0;0;0
4;1142384;Форма банка (без печати работодателя);Покупка автомобиля;0;0.36;мужской;0;0;4;специалист;>250;0;44;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1142404;2НДФЛ;Ремонт;1;0.49;мужской;0;0;4;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1142424;Поступление зарплаты на счет;Покупка автомобиля;1;0.24;мужской;1;0;2;вспомогательный персонал;>250;0;11;35;Торговля;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
4;1142444;2НДФЛ;Покупка автомобиля;1;0.25;мужской;2;0;2;рабочий;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1142464;2НДФЛ;Покупка недвижимости/ строительство;1;0.49;мужской;0;0;2;вспомогательный персонал;>250;0;12;25;Торговля;ООО;холост / не замужем;3;3;3;3;3;0;0;1;0;0;0.5;2;2;23;4;1;0;4;45;0;0;0;0;0;0;0
4;1142484;2НДФЛ;Покупка автомобиля;0;0.39;мужской;0;0;4;менеджер высшего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1142504;2НДФЛ;Покупка автомобиля;0;0.4;женский;0;0;4;специалист;>250;0;19;30;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1142524;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.25;мужской;0;0;2;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1142544;2НДФЛ;Ремонт;1;0.58;женский;1;0;4;специалист;< 50;1;20;28;Другое;ООО;женат / замужем;1;1;1;1;1;0.0125;0;0;0;0;0.75;3;1;79;4;2;1;6;71;1;0;0;0;0;0;0
4;1142564;2НДФЛ;Покупка автомобиля;1;0.3;женский;0;0;2;рабочий;>250;0;14;25;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1142584;Форма банка (без печати работодателя);Отпуск;1;0.18;женский;1;0;5;менеджер среднего звена;>250;0;13;50;Торговля;ООО;женат / замужем;1;0;0;0;0;0.1627906977;0;0;0;0;0.3333333333;2;4;144;6;1;0;38;92;1;0;0;0;0;0;0
4;1142604;2НДФЛ;Ремонт;1;0.49;мужской;1;0;4;менеджер среднего звена;>250;0;51;41;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1142624;Форма банка (без печати работодателя);Ремонт;1;0.43;мужской;0;0;4;специалист;>250;0;67;39;Торговля;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.7142857143;5;2;133;7;3;1;6;90;0;0;0;0;0;0;0
4;1142644;Форма банка (без печати работодателя);Ремонт;1;0.38;мужской;2;0;2;специалист;>250;0;193;36;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1142664;2НДФЛ;Покупка недвижимости/ строительство;1;0.49;женский;0;0;4;специалист;>250;0;26;26;Другое;ООО;холост / не замужем;1;1;1;1;1;0.1111111111;0;0;0;0;0;0;1;8;1;0;0;15;15;1;0;0;0;0;0;0
4;1142684;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.25;мужской;2;0;2;рабочий;>250;0;42;40;Другое;ООО;женат / замужем;0;0;0;0;0;0;1;0;0;0;0.5;2;2;50;4;1;1;24;83;0;0;0;0;0;0;0
4;1142704;Поступление зарплаты на счет;Ремонт;1;0.46;мужской;0;0;4;специалист;>250;0;61;39;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1142724;Форма банка (без печати работодателя);Ремонт;0;0.55;мужской;0;0;4;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1142744;Форма банка (без печати работодателя);Ремонт;1;0.37;женский;1;0;4;менеджер среднего звена;< 50;0;72;39;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1142764;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.49;мужской;1;0;2;рабочий;>250;3;49;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1142784;Форма банка (без печати работодателя);Ремонт;0;0.27;женский;0;0;4;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1142804;Поступление зарплаты на счет;Ремонт;1;0.45;женский;0;0;4;специалист;>250;0;10;37;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1142824;2НДФЛ;Ремонт;1;0.45;мужской;0;0;2;рабочий;>250;0;73;43;Торговля;ЗАО;женат / замужем;2;1;0;0;0;0.023715415;0;0;0;0;0.125;2;14;247;16;0;0;15;69;1;0;0;0;0;0;0
4;1142844;Поступление зарплаты на счет;Покупка автомобиля;0;0.41;мужской;1;0;4;менеджер среднего звена;>250;0;16;32;Другое;ОАО;женат / замужем;7;4;4;2;1;0.0660377358;0;0;0;0;0.3333333333;3;6;198;9;2;0;11;98;1;0;0;0;0;0;0
4;1142864;Форма банка (без печати работодателя);Покупка автомобиля;1;0.49;женский;0;0;3;менеджер высшего звена;< 50;0;42;23;Торговля;ООО;холост / не замужем;1;1;0;0;0;0.04;0;0;0;0;1;1;0;24;1;0;0;24;24;1;0;0;0;0;0;0
4;1142884;Поступление зарплаты на счет;Ремонт;1;0.44;женский;1;0;2;специалист;>250;0;24;29;Торговля;ООО;холост / не замужем;1;1;1;1;1;0.1088082902;1;1;0;0;0.0625;1;15;172;16;1;1;4;87;1;1;1;1;0;0;0
4;1142904;Свободная форма с печатью работодателя;Ремонт;1;0.59;мужской;0;0;5;специалист;>250;0;48;43;Торговля;ООО;женат / замужем;7;7;7;5;5;0.0056818182;1;1;0;0;0.5714285714;4;3;175;7;2;0;3;93;1;0;0;0;0;0;0
4;1142924;2НДФЛ;Отпуск;1;0.44;женский;0;0;4;вспомогательный персонал;>250;0;6;29;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1142944;Форма банка (без печати работодателя);Ремонт;1;0.47;женский;0;0;4;менеджер среднего звена;< 50;0;6;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1142964;Поступление зарплаты на счет;Ремонт;1;0.47;женский;1;0;5;менеджер высшего звена;>250;1;79;51;Информационные технологии;ООО;женат / замужем;1;1;0;0;0;0.0530973451;0;1;0;0;0.625;5;3;107;8;2;0;3;57;1;0;0;0;0;0;0
4;1142984;Форма банка (без печати работодателя);Ремонт;0;0.48;женский;1;0;4;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1143004;Форма банка (без печати работодателя);Ремонт;0;0.46;женский;0;0;4;вспомогательный персонал;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1143024;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.59;мужской;0;0;4;торговый представитель;>250;0;62;31;Другое;ООО;холост / не замужем;1;0;0;0;0;0;0;0;0;0;0.25;2;6;149;8;0;1;31;92;0;0;0;0;0;0;0
4;1143044;2НДФЛ;Ремонт;1;0.41;мужской;2;0;2;вспомогательный персонал;>250;1;94;31;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1143064;2НДФЛ;Ремонт;0;0.43;мужской;0;0;4;менеджер среднего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1143084;Поступление зарплаты на счет;Ремонт;0;0.59;мужской;2;0;4;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1143104;2НДФЛ;Ремонт;1;0.49;женский;0;0;4;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1143124;Форма банка (без печати работодателя);Ремонт;0;0.22;женский;0;0;4;специалист;< 50;0;59;32;Другое;ООО;холост / не замужем;1;0;0;0;0;0;0;2;1;1;0.6666666667;2;1;27;3;1;1;1;39;0;0;0;0;0;0;0
4;1143144;Форма банка (без печати работодателя);Покупка автомобиля;0;0.48;мужской;0;0;4;менеджер среднего звена;< 50;0;67;33;Торговля;ООО;женат / замужем;1;1;1;0;0;0.0837696335;1;0;0;0;0.6;3;2;175;5;1;0;20;87;1;0;0;0;0;0;0
4;1143164;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;4;специалист;>250;3;399;52;Торговля;ОАО;женат / замужем;0;0;0;0;0;0.0833333333;1;0;0;0;0.5;2;2;33;4;2;2;10;43;1;0;0;0;0;0;0
4;1143184;Форма банка (без печати работодателя);Ремонт;1;0.49;женский;2;0;4;менеджер среднего звена;>250;0;173;36;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1143204;Форма банка (без печати работодателя);Ремонт;0;0.07;женский;0;0;4;менеджер по продажам;>250;0;21;24;Информационные технологии;ООО;женат / замужем;1;1;1;1;1;0;0;0;0;0;0;0;2;12;2;0;2;17;20;0;0;0;0;0;0;0
4;1143224;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;0;0.21;женский;0;0;4;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1143244;Форма банка (без печати работодателя);Другое;1;0.36;мужской;0;0;3;вспомогательный персонал;>250;0;182;51;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1143264;2НДФЛ;Ремонт;1;0.26;женский;0;0;4;специалист;>250;3;230;50;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1143284;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.36;мужской;2;0;4;менеджер высшего звена;< 50;0;52;51;Другое;ООО;холост / не замужем;2;0;0;0;0;0.0434782609;1;0;0;0;0.3333333333;2;4;66;6;1;1;15;51;1;0;0;0;0;0;0
4;1143304;2НДФЛ;Покупка автомобиля;1;0.41;женский;0;0;2;специалист;>250;0;10;45;Торговля;ООО;холост / не замужем;8;1;0;0;0;0.0263157895;0;0;0;0;0.1;1;9;148;10;1;3;29;99;1;0;0;0;0;0;0
4;1143324;Форма банка (без печати работодателя);Покупка автомобиля;1;0.43;мужской;0;0;2;рабочий;>250;0;413;56;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1143344;Форма банка (без печати работодателя);Покупка автомобиля;1;0.5;женский;0;0;4;вспомогательный персонал;>250;0;52;29;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1143364;2НДФЛ;Ремонт;1;0.45;женский;0;0;4;специалист;>250;0;46;49;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1143384;Поступление зарплаты на счет;Ремонт;1;0.24;женский;1;0;4;вспомогательный персонал;>250;0;6;33;Другое;ООО;женат / замужем;5;2;2;1;1;0.4285714286;1;1;1;1;0.1666666667;3;9;104;12;2;0;0;92;1;1;1;1;0;0;0
4;1143404;Свободная форма с печатью работодателя;Ремонт;1;0.27;мужской;1;0;2;рабочий;< 50;0;91;33;Торговля;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0;0;1;26;1;0;1;81;81;0;0;0;0;0;0;0
4;1143424;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.2;женский;1;0;4;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1143444;2НДФЛ;Ремонт;1;0.35;женский;0;0;4;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1143464;Поступление зарплаты на счет;Покупка автомобиля;0;0.46;женский;2;0;4;менеджер среднего звена;< 50;0;20;36;Торговля;ООО;женат / замужем;0;0;0;0;0;0;1;0;0;0;0.6666666667;2;1;31;3;1;0;15;18;0;0;0;0;0;0;0
4;1143484;Форма банка (без печати работодателя);Ремонт;1;0.25;женский;0;0;4;рабочий;< 50;0;17;52;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1143504;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.47;мужской;1;0;4;менеджер высшего звена;< 50;0;27;31;Информационные технологии;ООО;женат / замужем;0;0;0;0;0;0.045112782;1;1;0;0;0.4285714286;3;4;127;7;2;2;4;78;1;0;0;0;0;0;0
4;1143524;Свободная форма с печатью работодателя;Ремонт;0;0.47;мужской;4;0;4;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1143544;Форма банка (без печати работодателя);Покупка автомобиля;0;0.1;мужской;1;0;4;менеджер среднего звена;>250;0;58;33;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1143564;2НДФЛ;Ремонт;1;0.58;женский;0;0;4;специалист;>250;0;114;31;Другое;ООО;холост / не замужем;1;1;0;0;0;0;0;1;1;1;0.4;2;3;91;5;1;1;1;54;0;0;0;0;0;0;0
4;1143584;Форма банка (без печати работодателя);Ремонт;1;0.06;женский;0;0;4;менеджер высшего звена;< 50;0;207;56;Торговля;Индивидуальный предприниматель;холост / не замужем;0;0;0;0;0;0.043956044;1;0;0;0;0.6;3;2;87;5;2;0;10;52;1;0;0;0;0;0;0
